"","Cast","Date","Depth_m","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin_Sum"
"493","OPC004","19-Sep",59.86,5,2,2,2,3,0,14
"494","OPC004","19-Sep",59.96,4,6,7,5,5,1,28
"495","OPC004","19-Sep",60.17,5,2,1,3,2,1,14
"496","OPC004","19-Sep",60.38,5,5,5,0,6,3,24
"497","OPC004","19-Sep",60.49,6,2,1,3,4,4,20
"498","OPC004","19-Sep",60.69,5,3,3,4,3,3,21
"499","OPC004","19-Sep",60.9,5,3,6,2,3,2,21
"500","OPC004","19-Sep",61.01,4,5,2,3,2,0,16
"501","OPC004","19-Sep",61.22,2,1,4,4,3,3,17
"502","OPC004","19-Sep",61.43,1,3,3,2,4,2,15
"503","OPC004","19-Sep",61.64,6,2,3,3,2,3,19
"504","OPC004","19-Sep",61.74,2,7,2,5,2,4,22
"505","OPC004","19-Sep",61.95,4,4,2,2,0,1,13
"506","OPC004","19-Sep",62.05,2,1,3,3,3,3,15
"507","OPC004","19-Sep",62.16,2,1,2,4,1,4,14
"508","OPC004","19-Sep",62.47,1,4,5,1,1,3,15
"509","OPC004","19-Sep",62.58,3,5,1,1,5,2,17
"510","OPC004","19-Sep",62.68,1,2,3,7,8,5,26
"511","OPC004","19-Sep",62.89,5,2,3,2,2,3,17
"512","OPC004","19-Sep",62.99,6,4,8,5,2,1,26
"513","OPC004","19-Sep",63.2,0,4,0,1,0,4,9
"514","OPC004","19-Sep",63.41,2,0,4,6,5,2,19
"515","OPC004","19-Sep",63.52,4,7,5,2,9,4,31
"516","OPC004","19-Sep",63.73,3,4,3,2,0,3,15
"517","OPC004","19-Sep",63.93,5,3,7,1,6,3,25
"518","OPC004","19-Sep",64.04,4,3,4,5,2,1,19
"519","OPC004","19-Sep",64.25,4,4,6,5,4,1,24
"520","OPC004","19-Sep",64.35,9,5,6,3,3,1,27
"521","OPC004","19-Sep",64.56,3,1,8,4,2,3,21
"522","OPC004","19-Sep",64.67,5,6,2,8,4,0,25
"523","OPC004","19-Sep",64.87,8,5,6,5,2,1,27
"524","OPC004","19-Sep",65.08,6,4,1,4,3,2,20
"525","OPC004","19-Sep",65.29,1,1,5,1,6,0,14
"526","OPC004","19-Sep",65.4,9,4,4,2,1,0,20
"527","OPC004","19-Sep",65.5,4,3,3,0,0,0,10
"528","OPC004","19-Sep",65.81,4,2,6,1,0,0,13
"529","OPC004","19-Sep",65.92,4,4,5,0,1,1,15
"530","OPC004","19-Sep",66.13,4,1,1,0,0,0,6
"531","OPC004","19-Sep",66.23,4,1,1,0,0,0,6
"532","OPC004","19-Sep",66.34,1,1,0,0,0,0,2
"533","OPC004","19-Sep",66.65,2,0,0,0,0,0,2
"534","OPC004","19-Sep",66.86,0,2,1,0,0,0,3
"535","OPC004","19-Sep",66.96,0,0,1,0,0,0,1
"536","OPC004","19-Sep",67.07,1,1,0,0,0,0,2
"537","OPC004","19-Sep",67.28,2,0,0,0,0,0,2
"538","OPC004","19-Sep",67.38,3,2,2,3,1,2,13
"539","OPC004","19-Sep",67.49,4,4,5,2,2,1,18
"540","OPC004","19-Sep",67.7,3,1,0,0,0,0,4
"541","OPC004","19-Sep",67.8,3,1,0,0,0,0,4
"542","OPC004","19-Sep",68.01,1,0,1,0,0,0,2
"543","OPC004","19-Sep",68.22,1,3,1,0,0,0,5
"169","OPC005","19-Sep",0.2,1,0,0,0,0,0,1
"170","OPC005","19-Sep",0.41,0,0,0,0,0,0,0
"171","OPC005","19-Sep",0.51,0,0,0,0,0,0,0
"172","OPC005","19-Sep",0.83,0,0,0,0,0,0,0
"173","OPC005","19-Sep",0.93,2,0,1,0,0,0,3
"174","OPC005","19-Sep",1.14,0,1,0,0,0,0,1
"175","OPC005","19-Sep",1.35,0,0,0,0,0,0,0
"176","OPC005","19-Sep",1.56,0,0,0,0,0,0,0
"177","OPC005","19-Sep",1.77,0,0,0,0,0,0,0
"178","OPC005","19-Sep",1.97,0,0,0,0,0,0,0
"179","OPC005","19-Sep",2.29,0,0,0,0,0,0,0
"180","OPC005","19-Sep",2.5,1,0,0,0,0,0,1
"181","OPC005","19-Sep",2.71,2,1,0,0,0,0,3
"182","OPC005","19-Sep",2.91,2,0,0,0,0,0,2
"183","OPC005","19-Sep",3.12,1,0,0,0,0,0,1
"184","OPC005","19-Sep",3.44,0,0,0,0,0,0,0
"185","OPC005","19-Sep",3.75,0,0,0,0,0,0,0
"186","OPC005","19-Sep",3.96,1,0,0,0,0,0,1
"187","OPC005","19-Sep",4.17,0,0,0,0,0,0,0
"188","OPC005","19-Sep",4.38,0,0,0,0,0,0,0
"189","OPC005","19-Sep",4.59,1,0,0,0,0,0,1
"190","OPC005","19-Sep",5,3,2,0,1,0,0,6
"191","OPC005","19-Sep",5.11,0,0,0,0,0,0,0
"192","OPC005","19-Sep",5.42,0,0,0,0,0,0,0
"193","OPC005","19-Sep",5.74,1,0,0,0,0,0,1
"194","OPC005","19-Sep",6.05,0,0,0,0,0,0,0
"195","OPC005","19-Sep",6.26,0,0,0,0,0,0,0
"196","OPC005","19-Sep",6.57,0,0,0,0,0,0,0
"197","OPC005","19-Sep",6.89,0,0,0,0,0,0,0
"198","OPC005","19-Sep",7.2,1,0,0,0,0,0,1
"199","OPC005","19-Sep",7.51,0,0,0,0,0,0,0
"200","OPC005","19-Sep",7.72,0,0,0,0,0,0,0
"201","OPC005","19-Sep",8.03,0,0,0,0,0,0,0
"202","OPC005","19-Sep",8.45,1,1,0,0,0,0,2
"203","OPC005","19-Sep",8.66,0,0,0,0,0,0,0
"204","OPC005","19-Sep",8.97,0,0,0,0,0,0,0
"205","OPC005","19-Sep",9.29,0,0,0,0,0,0,0
"206","OPC005","19-Sep",9.6,0,1,0,0,0,0,1
"207","OPC005","19-Sep",9.92,0,1,0,0,0,0,1
"208","OPC005","19-Sep",10.23,4,2,1,0,2,0,9
"209","OPC005","19-Sep",10.44,0,0,0,0,0,0,0
"210","OPC005","19-Sep",10.75,0,0,0,0,0,0,0
"211","OPC005","19-Sep",11.17,1,2,0,0,0,0,3
"212","OPC005","19-Sep",11.38,2,1,0,0,0,0,3
"213","OPC005","19-Sep",11.59,2,0,0,0,0,0,2
"214","OPC005","19-Sep",11.9,0,0,0,0,0,0,0
"215","OPC005","19-Sep",12.11,0,0,2,0,0,0,2
"216","OPC005","19-Sep",12.53,4,1,0,0,0,0,5
"217","OPC005","19-Sep",12.74,0,0,0,0,0,0,0
"218","OPC005","19-Sep",13.05,0,0,0,0,0,0,0
"219","OPC005","19-Sep",13.36,1,0,0,0,0,0,1
"220","OPC005","19-Sep",13.57,0,0,0,0,0,0,0
"221","OPC005","19-Sep",13.89,1,0,0,0,0,0,1
"222","OPC005","19-Sep",14.09,0,0,0,0,0,0,0
"223","OPC005","19-Sep",14.41,3,0,1,0,0,0,4
"224","OPC005","19-Sep",14.62,0,0,0,0,0,0,0
"225","OPC005","19-Sep",14.93,0,0,0,0,0,0,0
"226","OPC005","19-Sep",15.24,1,1,0,0,0,0,2
"227","OPC005","19-Sep",15.45,1,2,0,0,0,0,3
"228","OPC005","19-Sep",15.87,0,1,1,0,0,0,2
"229","OPC005","19-Sep",16.08,1,0,0,0,0,0,1
"230","OPC005","19-Sep",16.29,0,0,0,0,0,0,0
"231","OPC005","19-Sep",16.71,4,1,0,0,0,0,5
"232","OPC005","19-Sep",16.92,0,0,0,0,0,0,0
"233","OPC005","19-Sep",17.12,2,2,0,0,0,0,4
"234","OPC005","19-Sep",17.33,1,0,0,0,0,0,1
"235","OPC005","19-Sep",17.65,1,0,1,0,0,0,2
"236","OPC005","19-Sep",17.96,2,2,0,1,0,0,5
"237","OPC005","19-Sep",18.17,0,0,0,1,0,0,1
"238","OPC005","19-Sep",18.48,4,2,1,0,0,0,7
"239","OPC005","19-Sep",18.59,2,0,0,0,0,0,2
"240","OPC005","19-Sep",18.9,2,1,0,0,0,0,3
"241","OPC005","19-Sep",19.32,6,0,0,1,0,0,7
"242","OPC005","19-Sep",19.53,0,2,1,0,0,0,3
"243","OPC005","19-Sep",19.84,4,1,1,0,0,0,6
"244","OPC005","19-Sep",20.05,2,2,3,0,0,0,7
"245","OPC005","19-Sep",20.36,6,1,2,1,0,0,10
"246","OPC005","19-Sep",20.57,1,6,0,0,0,0,7
"247","OPC005","19-Sep",20.89,3,1,2,0,0,0,6
"248","OPC005","19-Sep",21.1,4,1,0,0,0,0,5
"249","OPC005","19-Sep",21.41,4,0,0,0,0,0,4
"250","OPC005","19-Sep",21.62,3,2,0,0,0,0,5
"251","OPC005","19-Sep",21.83,1,1,1,1,0,0,4
"252","OPC005","19-Sep",22.14,1,2,0,0,0,0,3
"2531","OPC005","19-Sep",22.35,1,0,0,0,0,0,1
"2541","OPC005","19-Sep",22.56,2,2,0,0,0,0,4
"2551","OPC005","19-Sep",22.87,3,1,0,0,0,0,4
"2561","OPC005","19-Sep",23.08,3,1,1,0,0,0,5
"2571","OPC005","19-Sep",23.39,3,4,0,0,0,0,7
"2581","OPC005","19-Sep",23.71,3,0,0,0,0,0,3
"2591","OPC005","19-Sep",23.92,2,1,0,0,0,0,3
"2601","OPC005","19-Sep",24.13,3,0,1,0,0,0,4
"2611","OPC005","19-Sep",24.54,2,4,0,0,0,0,6
"2621","OPC005","19-Sep",24.75,2,2,0,0,0,0,4
"2631","OPC005","19-Sep",24.96,2,0,0,1,0,0,3
"2641","OPC005","19-Sep",25.17,0,1,1,1,0,0,3
"2651","OPC005","19-Sep",25.48,6,4,3,0,0,0,13
"2661","OPC005","19-Sep",25.8,1,1,1,0,0,0,3
"2671","OPC005","19-Sep",26.01,1,0,0,0,0,0,1
"2681","OPC005","19-Sep",26.21,4,2,0,1,1,0,8
"2691","OPC005","19-Sep",26.53,2,1,1,0,0,0,4
"2701","OPC005","19-Sep",26.84,6,3,0,1,1,0,11
"2711","OPC005","19-Sep",27.05,3,3,0,1,0,0,7
"2721","OPC005","19-Sep",27.36,4,2,1,1,0,0,8
"2731","OPC005","19-Sep",27.57,3,0,4,0,0,0,7
"2741","OPC005","19-Sep",27.78,1,1,1,0,0,0,3
"2751","OPC005","19-Sep",28.1,2,2,3,1,1,0,9
"2761","OPC005","19-Sep",28.3,3,2,3,0,0,0,8
"2771","OPC005","19-Sep",28.62,3,1,1,0,0,0,5
"2781","OPC005","19-Sep",28.72,0,1,0,0,0,0,1
"2791","OPC005","19-Sep",29.04,0,0,0,0,0,0,0
"2801","OPC005","19-Sep",29.35,4,1,0,0,0,0,5
"2811","OPC005","19-Sep",29.66,3,1,1,2,0,0,7
"2821","OPC005","19-Sep",29.77,2,0,0,0,0,0,2
"2831","OPC005","19-Sep",30.08,3,2,1,0,0,0,6
"2841","OPC005","19-Sep",30.29,7,1,0,0,0,0,8
"2851","OPC005","19-Sep",30.6,2,2,2,1,0,0,7
"2861","OPC005","19-Sep",30.81,2,1,0,0,0,0,3
"2871","OPC005","19-Sep",31.02,0,1,0,0,0,0,1
"2881","OPC005","19-Sep",31.23,2,1,1,1,0,0,5
"2891","OPC005","19-Sep",31.54,4,2,1,0,0,0,7
"2901","OPC005","19-Sep",31.96,5,2,0,3,0,0,10
"2911","OPC005","19-Sep",32.07,0,1,0,0,0,0,1
"2921","OPC005","19-Sep",32.17,1,0,0,0,2,0,3
"2931","OPC005","19-Sep",32.59,4,0,3,0,0,0,7
"2941","OPC005","19-Sep",32.9,3,2,4,1,0,0,10
"2951","OPC005","19-Sep",33.01,2,1,0,0,0,0,3
"2961","OPC005","19-Sep",33.22,2,4,0,0,0,0,6
"2971","OPC005","19-Sep",33.42,0,2,1,0,0,0,3
"2981","OPC005","19-Sep",33.74,3,3,0,1,0,0,7
"2991","OPC005","19-Sep",34.05,3,0,0,0,0,0,3
"3001","OPC005","19-Sep",34.26,0,1,0,0,0,0,1
"3012","OPC005","19-Sep",34.36,0,0,0,0,0,0,0
"3022","OPC005","19-Sep",34.68,2,0,1,0,0,0,3
"3032","OPC005","19-Sep",34.89,2,1,0,0,0,0,3
"3042","OPC005","19-Sep",35.1,2,0,0,0,0,0,2
"3052","OPC005","19-Sep",35.31,2,0,0,0,0,0,2
"3062","OPC005","19-Sep",35.51,0,2,0,0,0,0,2
"3072","OPC005","19-Sep",35.83,0,0,0,0,0,0,0
"3082","OPC005","19-Sep",35.93,3,1,0,0,0,0,4
"3092","OPC005","19-Sep",36.14,1,0,0,0,0,0,1
"3102","OPC005","19-Sep",36.35,2,1,1,0,0,0,4
"3112","OPC005","19-Sep",36.66,2,0,0,0,0,0,2
"3122","OPC005","19-Sep",36.77,1,0,0,0,0,0,1
"3132","OPC005","19-Sep",36.98,0,0,0,0,0,0,0
"3142","OPC005","19-Sep",37.29,3,0,1,1,0,0,5
"3152","OPC005","19-Sep",37.6,0,2,0,0,1,0,3
"3162","OPC005","19-Sep",37.81,1,1,0,0,0,0,2
"3172","OPC005","19-Sep",38.02,0,0,0,0,0,0,0
"3182","OPC005","19-Sep",38.23,3,0,0,0,0,0,3
"3192","OPC005","19-Sep",38.44,2,0,0,0,0,0,2
"3202","OPC005","19-Sep",38.75,2,0,0,0,0,0,2
"3212","OPC005","19-Sep",38.96,0,0,0,0,0,0,0
"3222","OPC005","19-Sep",39.28,0,5,0,0,0,0,5
"3232","OPC005","19-Sep",39.48,1,1,0,0,0,0,2
"3242","OPC005","19-Sep",39.69,5,1,0,0,0,0,6
"3252","OPC005","19-Sep",40.01,0,2,1,0,0,0,3
"3262","OPC005","19-Sep",40.22,0,2,0,0,0,0,2
"3272","OPC005","19-Sep",40.53,5,0,0,0,0,0,5
"3282","OPC005","19-Sep",40.63,1,0,0,0,0,0,1
"3292","OPC005","19-Sep",40.95,1,1,0,0,0,0,2
"3302","OPC005","19-Sep",41.05,0,0,0,0,0,0,0
"3312","OPC005","19-Sep",41.47,4,1,0,0,0,0,5
"3322","OPC005","19-Sep",41.68,1,0,0,0,1,0,2
"3332","OPC005","19-Sep",41.78,0,0,0,0,0,0,0
"3342","OPC005","19-Sep",42.2,3,2,0,0,0,0,5
"3352","OPC005","19-Sep",42.41,1,0,2,0,0,0,3
"3362","OPC005","19-Sep",42.62,4,1,0,0,0,0,5
"3372","OPC005","19-Sep",42.93,4,1,0,0,0,0,5
"3382","OPC005","19-Sep",43.04,0,1,0,0,0,0,1
"3392","OPC005","19-Sep",43.45,1,0,0,0,0,0,1
"3402","OPC005","19-Sep",43.66,0,1,0,0,0,0,1
"3412","OPC005","19-Sep",43.87,2,1,0,0,0,0,3
"3422","OPC005","19-Sep",44.08,0,0,0,0,0,0,0
"3432","OPC005","19-Sep",44.29,0,0,0,0,0,0,0
"3442","OPC005","19-Sep",44.71,2,1,0,0,0,0,3
"3452","OPC005","19-Sep",44.92,1,0,0,0,0,0,1
"3462","OPC005","19-Sep",45.02,1,0,0,0,0,0,1
"3472","OPC005","19-Sep",45.34,0,0,0,0,0,0,0
"3482","OPC005","19-Sep",45.54,1,0,0,0,0,0,1
"3492","OPC005","19-Sep",45.86,0,1,0,0,0,0,1
"3502","OPC005","19-Sep",46.07,1,0,1,0,0,0,2
"3512","OPC005","19-Sep",46.17,0,0,0,0,0,0,0
"3522","OPC005","19-Sep",46.38,0,0,0,0,0,0,0
"3532","OPC005","19-Sep",46.59,1,0,0,0,0,0,1
"3542","OPC005","19-Sep",46.8,1,4,1,0,0,0,6
"3552","OPC005","19-Sep",47.01,0,0,1,0,0,0,1
"3562","OPC005","19-Sep",47.22,3,0,0,0,0,0,3
"3572","OPC005","19-Sep",47.53,2,1,0,0,0,0,3
"3582","OPC005","19-Sep",47.63,0,0,0,0,0,0,0
"3592","OPC005","19-Sep",47.95,1,0,0,0,0,0,1
"3602","OPC005","19-Sep",48.05,0,1,0,0,0,0,1
"3612","OPC005","19-Sep",48.37,0,0,0,0,0,0,0
"3622","OPC005","19-Sep",48.57,0,0,0,1,0,0,1
"3632","OPC005","19-Sep",48.78,1,0,0,0,0,0,1
"3642","OPC005","19-Sep",48.99,3,0,0,0,0,0,3
"3652","OPC005","19-Sep",49.31,1,0,0,0,0,0,1
"3662","OPC005","19-Sep",49.41,1,0,0,0,0,0,1
"3672","OPC005","19-Sep",49.72,3,0,0,0,0,0,3
"3682","OPC005","19-Sep",49.83,0,0,0,0,0,0,0
"3692","OPC005","19-Sep",50.14,1,2,0,0,0,0,3
"3702","OPC005","19-Sep",50.35,3,1,0,0,0,0,4
"3712","OPC005","19-Sep",50.56,0,0,0,0,0,0,0
"3722","OPC005","19-Sep",50.77,0,0,0,0,0,0,0
"3732","OPC005","19-Sep",50.98,0,0,0,0,0,0,0
"3742","OPC005","19-Sep",51.19,2,0,0,0,0,0,2
"3752","OPC005","19-Sep",51.4,1,0,0,0,0,0,1
"3762","OPC005","19-Sep",51.6,0,0,0,0,0,0,0
"3772","OPC005","19-Sep",51.81,0,0,0,0,0,0,0
"3782","OPC005","19-Sep",52.13,1,0,0,0,0,0,1
"3792","OPC005","19-Sep",52.34,0,0,0,0,0,0,0
"3802","OPC005","19-Sep",52.44,0,0,0,0,0,0,0
"3812","OPC005","19-Sep",52.75,1,0,0,0,0,0,1
"3822","OPC005","19-Sep",53.07,1,0,0,0,0,0,1
"3832","OPC005","19-Sep",53.17,0,1,0,0,0,0,1
"3842","OPC005","19-Sep",53.49,1,0,0,0,0,0,1
"3852","OPC005","19-Sep",53.59,0,0,0,0,0,0,0
"3862","OPC005","19-Sep",54.01,1,0,0,0,0,0,1
"3872","OPC005","19-Sep",54.11,1,1,0,0,0,0,2
"3882","OPC005","19-Sep",54.32,0,0,0,0,0,0,0
"3892","OPC005","19-Sep",54.53,0,0,0,0,0,0,0
"3902","OPC005","19-Sep",54.95,2,1,0,0,0,0,3
"3912","OPC005","19-Sep",55.16,1,5,1,0,0,0,7
"3922","OPC005","19-Sep",55.26,0,0,0,0,0,0,0
"3932","OPC005","19-Sep",55.47,0,0,0,0,0,0,0
"3942","OPC005","19-Sep",55.78,5,2,0,0,0,0,7
"3952","OPC005","19-Sep",56.1,4,1,1,2,0,0,8
"3962","OPC005","19-Sep",56.2,0,1,0,0,0,0,1
"3972","OPC005","19-Sep",56.41,1,0,0,0,0,0,1
"3982","OPC005","19-Sep",56.62,0,0,0,0,0,0,0
"3992","OPC005","19-Sep",57.04,1,0,2,0,0,0,3
"4002","OPC005","19-Sep",57.25,1,2,0,0,0,0,3
"4012","OPC005","19-Sep",57.46,3,0,0,0,0,0,3
"4022","OPC005","19-Sep",57.66,1,1,0,0,0,0,2
"4032","OPC005","19-Sep",57.87,0,0,0,0,0,0,0
"4042","OPC005","19-Sep",58.08,1,0,0,0,0,0,1
"4052","OPC005","19-Sep",58.5,4,4,2,0,1,0,11
"4062","OPC005","19-Sep",58.61,1,0,0,0,0,0,1
"4072","OPC005","19-Sep",58.71,0,0,0,0,0,0,0
"4082","OPC005","19-Sep",59.02,2,3,0,0,0,0,5
"4092","OPC005","19-Sep",59.44,4,3,2,1,0,0,10
"4102","OPC005","19-Sep",59.55,1,1,0,0,0,0,2
"4112","OPC005","19-Sep",59.75,0,0,0,0,0,0,0
"4122","OPC005","19-Sep",60.07,0,1,0,0,0,0,1
"4132","OPC005","19-Sep",60.28,2,2,0,1,0,0,5
"4142","OPC005","19-Sep",60.49,3,1,1,0,0,0,5
"4152","OPC005","19-Sep",60.8,1,0,0,0,0,0,1
"4162","OPC005","19-Sep",61.01,1,0,0,0,0,0,1
"4172","OPC005","19-Sep",61.22,0,1,0,0,0,0,1
"4182","OPC005","19-Sep",61.53,4,1,0,0,0,0,5
"4192","OPC005","19-Sep",61.74,2,2,0,0,0,0,4
"4202","OPC005","19-Sep",61.95,1,1,0,1,0,0,3
"4212","OPC005","19-Sep",62.05,0,0,0,0,0,0,0
"4222","OPC005","19-Sep",62.37,3,3,0,0,0,0,6
"4232","OPC005","19-Sep",62.68,1,0,1,1,0,1,4
"4242","OPC005","19-Sep",62.89,1,0,1,1,0,0,3
"4252","OPC005","19-Sep",62.99,0,1,0,0,0,0,1
"4262","OPC005","19-Sep",63.31,1,5,4,1,0,0,11
"4272","OPC005","19-Sep",63.41,3,1,0,0,0,0,4
"4282","OPC005","19-Sep",63.62,0,0,1,0,0,0,1
"4292","OPC005","19-Sep",63.93,2,2,0,1,0,0,5
"4302","OPC005","19-Sep",64.04,0,0,0,0,0,0,0
"4312","OPC005","19-Sep",64.25,1,0,0,0,0,0,1
"4322","OPC005","19-Sep",64.56,2,0,2,0,0,0,4
"4332","OPC005","19-Sep",64.77,0,1,0,0,0,0,1
"4342","OPC005","19-Sep",64.98,2,0,0,0,0,0,2
"4352","OPC005","19-Sep",65.29,2,1,1,2,1,0,7
"4362","OPC005","19-Sep",65.5,0,0,0,0,0,0,0
"4372","OPC005","19-Sep",65.61,0,0,0,0,0,0,0
"4382","OPC005","19-Sep",65.92,4,0,3,0,0,1,8
"4392","OPC005","19-Sep",66.23,3,2,3,2,2,0,12
"4402","OPC005","19-Sep",66.34,1,0,1,0,1,0,3
"4412","OPC005","19-Sep",66.44,1,0,0,0,0,0,1
"4422","OPC005","19-Sep",66.86,7,1,2,1,0,0,11
"4432","OPC005","19-Sep",67.17,0,3,1,1,3,1,9
"4442","OPC005","19-Sep",67.28,0,0,0,0,0,0,0
"4452","OPC005","19-Sep",67.38,2,1,0,2,0,0,5
"4462","OPC005","19-Sep",67.8,1,4,1,0,0,0,6
"4472","OPC005","19-Sep",67.9,2,0,0,0,0,1,3
"4482","OPC005","19-Sep",68.22,6,1,0,0,0,0,7
"4492","OPC005","19-Sep",68.53,0,3,0,0,0,0,3
"3583","OPC006","19-Sep",0.09,4,6,6,10,1,1,28
"3593","OPC006","19-Sep",0.41,9,8,5,5,6,0,33
"3603","OPC006","19-Sep",0.72,5,6,5,5,4,0,25
"3613","OPC006","19-Sep",0.83,7,7,4,6,1,0,25
"3623","OPC006","19-Sep",1.03,7,6,3,2,1,1,20
"3633","OPC006","19-Sep",1.45,14,5,8,3,2,0,32
"3643","OPC006","19-Sep",1.77,1,2,2,0,2,1,8
"3653","OPC006","19-Sep",1.97,4,3,1,2,5,1,16
"3663","OPC006","19-Sep",2.29,7,3,2,0,1,0,13
"3673","OPC006","19-Sep",2.6,4,5,4,1,0,0,14
"3683","OPC006","19-Sep",2.91,7,3,3,5,1,1,20
"3693","OPC006","19-Sep",3.33,8,4,2,1,1,1,17
"3703","OPC006","19-Sep",3.54,5,6,3,0,0,0,14
"3713","OPC006","19-Sep",3.86,6,10,4,1,1,0,22
"3723","OPC006","19-Sep",4.27,7,10,2,2,0,1,22
"3733","OPC006","19-Sep",4.59,4,4,2,1,1,0,12
"3743","OPC006","19-Sep",5,3,5,4,3,0,1,16
"3753","OPC006","19-Sep",5.21,7,2,3,2,1,0,15
"3763","OPC006","19-Sep",5.53,6,6,6,3,0,0,21
"3773","OPC006","19-Sep",5.94,5,6,3,0,0,0,14
"3783","OPC006","19-Sep",6.26,8,3,6,2,1,1,21
"3793","OPC006","19-Sep",6.68,7,7,6,1,0,0,21
"3803","OPC006","19-Sep",7.09,3,3,2,3,0,0,11
"3813","OPC006","19-Sep",7.41,4,6,4,2,1,2,19
"3823","OPC006","19-Sep",7.83,2,6,9,6,1,1,25
"3833","OPC006","19-Sep",8.14,4,1,3,1,4,0,13
"3843","OPC006","19-Sep",8.56,3,6,4,2,4,0,19
"3853","OPC006","19-Sep",8.87,2,10,5,4,2,0,23
"3863","OPC006","19-Sep",9.18,4,6,3,4,1,0,18
"3873","OPC006","19-Sep",9.6,6,3,3,2,1,0,15
"3883","OPC006","19-Sep",10.02,5,3,2,2,0,0,12
"3893","OPC006","19-Sep",10.33,8,2,1,0,0,0,11
"3903","OPC006","19-Sep",10.75,3,7,3,0,0,0,13
"3913","OPC006","19-Sep",11.06,8,4,2,3,0,0,17
"3923","OPC006","19-Sep",11.48,5,9,4,0,0,0,18
"3933","OPC006","19-Sep",11.8,5,2,6,0,0,1,14
"3943","OPC006","19-Sep",12.21,7,2,1,0,0,0,10
"3953","OPC006","19-Sep",12.53,6,6,3,1,0,0,16
"3963","OPC006","19-Sep",12.95,1,3,2,1,0,0,7
"3973","OPC006","19-Sep",13.36,7,5,2,1,1,0,16
"3983","OPC006","19-Sep",13.68,4,6,2,0,0,0,12
"3993","OPC006","19-Sep",14.09,4,2,1,2,0,0,9
"4003","OPC006","19-Sep",14.51,7,7,3,0,0,0,17
"4013","OPC006","19-Sep",14.83,9,3,6,1,0,0,19
"4023","OPC006","19-Sep",15.14,2,4,5,1,0,0,12
"4033","OPC006","19-Sep",15.66,3,4,2,1,0,0,10
"4043","OPC006","19-Sep",15.98,5,4,2,2,2,2,17
"4053","OPC006","19-Sep",16.29,3,3,3,3,2,2,16
"4063","OPC006","19-Sep",16.71,8,4,1,1,1,1,16
"4073","OPC006","19-Sep",17.12,8,7,1,0,1,0,17
"4083","OPC006","19-Sep",17.54,4,4,2,0,0,0,10
"4093","OPC006","19-Sep",17.75,5,3,2,0,0,0,10
"4103","OPC006","19-Sep",18.27,4,5,3,2,0,0,14
"4113","OPC006","19-Sep",18.69,8,7,2,1,0,0,18
"4123","OPC006","19-Sep",19.01,3,5,3,1,0,0,12
"4133","OPC006","19-Sep",19.42,2,2,2,0,0,0,6
"4143","OPC006","19-Sep",19.84,5,3,0,0,0,0,8
"4153","OPC006","19-Sep",20.26,6,3,3,1,0,0,13
"4163","OPC006","19-Sep",20.68,8,5,2,0,0,0,15
"4173","OPC006","19-Sep",21.1,5,4,0,0,0,0,9
"4183","OPC006","19-Sep",21.51,3,3,2,0,0,0,8
"4193","OPC006","19-Sep",21.83,6,5,1,0,0,0,12
"4203","OPC006","19-Sep",22.24,2,6,5,0,0,0,13
"4213","OPC006","19-Sep",22.56,5,4,1,0,0,0,10
"4223","OPC006","19-Sep",23.08,2,3,1,1,0,0,7
"4233","OPC006","19-Sep",23.39,7,5,2,0,0,0,14
"4243","OPC006","19-Sep",23.92,6,5,0,0,0,0,11
"4253","OPC006","19-Sep",24.23,6,7,0,0,0,0,13
"4263","OPC006","19-Sep",24.54,6,2,0,2,0,0,10
"4273","OPC006","19-Sep",25.07,7,6,0,1,0,0,14
"4283","OPC006","19-Sep",25.48,4,3,3,0,0,0,10
"4293","OPC006","19-Sep",25.8,4,2,1,0,0,0,7
"4303","OPC006","19-Sep",26.11,5,3,1,0,0,0,9
"4313","OPC006","19-Sep",26.63,3,2,6,0,0,0,11
"4323","OPC006","19-Sep",27.05,5,7,2,4,1,1,20
"4333","OPC006","19-Sep",27.36,12,3,3,1,0,0,19
"4343","OPC006","19-Sep",27.78,7,4,3,1,0,0,15
"4353","OPC006","19-Sep",27.99,6,5,5,0,0,0,16
"4363","OPC006","19-Sep",28.51,10,5,9,2,1,1,28
"4373","OPC006","19-Sep",28.93,5,7,2,2,0,0,16
"4383","OPC006","19-Sep",29.14,6,3,3,1,2,0,15
"4393","OPC006","19-Sep",29.56,0,10,2,0,0,0,12
"4403","OPC006","19-Sep",30.08,11,2,3,0,1,0,17
"4413","OPC006","19-Sep",30.39,4,6,4,3,1,0,18
"4423","OPC006","19-Sep",30.81,9,3,5,2,5,5,29
"4433","OPC006","19-Sep",31.13,2,2,0,0,0,0,4
"4443","OPC006","19-Sep",31.54,6,2,1,0,0,0,9
"4453","OPC006","19-Sep",31.86,6,3,3,1,0,0,13
"4463","OPC006","19-Sep",32.28,5,5,5,0,2,0,17
"4473","OPC006","19-Sep",32.59,6,6,3,0,1,0,16
"4483","OPC006","19-Sep",32.9,6,2,6,1,0,0,15
"4493","OPC006","19-Sep",33.32,6,7,2,3,5,2,25
"4502","OPC006","19-Sep",33.63,3,6,4,0,2,4,19
"4512","OPC006","19-Sep",34.05,6,2,2,1,3,3,17
